Transaction ID,Customer ID,Transaction Date,Transaction Amount
1c83300d-2a8c-4fcc-b8e6-817cecd433f1,d5a77000-480c-49d6-95f4-7bd2c6a6ff32,2022-11-26,134.75
3135fecd-bf80-4fc7-bc17-3ae2d7b3e9d9,7f37bc39-7820-4768-9d2c-5818a0c0a28a,2022-08-08,111.39
f01e543c-d870-4bef-8ac1-ec64781830d3,f95d4447-3927-4e67-89fd-f22e282ab34c,2022-07-22,46.3
0e342c73-f10d-4ad8-8dbc-7e33ca2fa154,abf6d51c-e5b3-4672-a8af-b7cf27efb73b,2023-09-22,149.23
59c83fd4-5895-4c6d-aea1-538027106889,5df18aa7-f653-47b4-9f13-0ae962791833,2022-05-30,200.25
5cb5cbe4-5262-489b-a917-5c6f2bdd31bd,823d68c1-0933-4862-a9b7-0fbb1de7c493,2022-11-24,181.5
cda22c77-ce10-4a84-bd18-7d7155c5a0f1,0f5d7cb9-5288-42a7-a0b9-979102e5e3c7,2023-05-28,14.77
e8e968f3-3a4a-452d-a4cc-227eb2b2282e,33756206-c98e-49fd-91c9-8ac2e5b31d2d,2022-05-25,241.42
3ecb1215-a947-49af-b75d-bb111ff65f9f,ad449b2f-2ba9-48bd-bd10-c243cadcb42f,2023-03-18,164.73
2a32df8c-d189-4c89-a02e-a413264686b1,0284505a-e22e-4547-b18a-2f6a527ff34e,2024-01-19,93.68
6c161b82-aba2-4cb3-9264-3b65d73c2759,b587b3a8-866a-454f-8852-e72745daa5cd,2022-08-11,214.05
b3b9572d-f39b-4eaa-8a71-2f86f9c6be8f,f668ba38-a94f-4a94-a85e-a76051cf3ce7,2024-03-25,36.54
ee95015b-0073-452a-ba6c-5ce26b923071,3bb87867-be1b-4c42-9f3f-dde0ddbcbab8,2023-01-25,212.26
d346fe75-869d-42a1-9758-5b2be0c0a5e8,e480e52d-51f8-4a18-8dee-0bcdd0d1ec87,2023-12-29,89.75
dc33c6db-8a2c-4a10-a182-690241884549,03fac2a5-0048-4051-bf1a-47c9b66563f5,2023-07-06,141.43
e691b661-ccb1-43d8-abc8-d82637f9d6fc,560f7004-75cc-4c4d-af29-8d5300b77e18,2023-04-04,38.88
fcf005bf-10a0-40b5-ac70-ef679b0c3359,b72e1bc8-5030-4e95-a31e-9420d8aae4f2,2022-05-17,259.46
c85ae853-4660-4765-8c52-5edc0b36e9e3,ab7d0f99-6b8d-4df9-b26c-b07f61d72685,2023-07-22,110.04
42ed8acc-e1c7-48f0-88dd-381449566a55,2c200d31-5a18-4ce5-a3c9-37c8aa1be90b,2023-07-23,56.37
7250899d-897f-406d-9c35-728307a2564f,826546c2-a280-4dd1-a6d1-f94e7a6bcd58,2022-11-25,150.83
964024ae-8135-44e6-a459-2744da31a0eb,497bae33-587b-4c01-b8d4-b2ec3566c975,2023-08-30,42.15
8d7418df-215f-4723-8d89-54932e92ee37,6d43b3d4-6f55-4ef7-911a-3bf4ebcc5ffa,2023-09-07,115.37
095c31cb-d41a-4b15-b2eb-5261d9756258,72a1d65f-8401-4549-8879-f086a6894c88,2023-12-23,116.65
b5df2866-0739-401e-9e34-c0cf75903c98,7831b667-4cec-4662-818b-2c015c82d8a2,2022-05-06,178.84
d11d6b11-0b69-4145-abf0-25f585157876,b2951906-554d-4122-bf05-b2e256d168d9,2023-11-21,101.73
b18929eb-44eb-45bc-9059-e24af252b08f,3322d006-d15b-4df9-9d17-a9a2839cb782,2022-10-11,89.04
c4edae0e-9b75-4152-80c5-4e2b9b39c4d7,26ebde1d-4e21-4385-aadf-a264c0931802,2023-08-21,103.99
7d148fdf-6421-4bd0-bd62-67d88cfa5cfc,3a24970e-649f-4e6a-be10-e1fb8263eeec,2024-04-09,54.32
2e5200f9-74cb-4acb-ad3f-d5b7d20ccb20,8f89d885-9720-4c68-a33a-566576131024,2024-04-02,204.22
4f12e9b5-3ba5-48a4-9d41-62bc2c691fff,3d1cf1e6-3b02-42b7-9643-3526be96c898,2024-01-04,25.79
e8741ac8-d4ed-4bc8-8615-abfb0062db2d,fd2b9a43-0f73-49ec-a5a4-d343306ebc6b,2022-07-09,29.62
8455e84f-0fae-4838-9f1c-a13ab4a46fed,bd446553-5ef4-4c5c-b823-6ce9de453cd1,2024-04-04,82.69
06dd5e7c-0e87-4341-99e0-e4a1cf870aca,77255055-8009-4b74-818c-db01bebdb2a8,2022-07-13,133.72
d1af2a6e-1bc9-4cf7-a108-dd82682d46ea,d55e0730-1647-4eaa-91c3-e28e87c3ecf3,2023-04-19,74.01
9f6a7a6f-dd1f-474c-bd02-bc8e3d3facb0,196ff4dc-baa3-48e2-91e7-fc3e354c6455,2023-12-23,44.28
9713c5f0-f9e5-4f6e-a9ec-eb2d56209f78,6de6bbe3-9a45-419a-bc8d-1b21bc085902,2022-12-17,45.89
aaa4cf15-2cd7-4e93-a4a4-79737196bd55,e0d9e71a-1942-4839-bc09-cc704144584d,2023-08-30,112.61
004436d3-c260-436f-a3b7-9aff3f513ba0,4029047f-683e-4fa2-b525-a2599b1d4cf1,2024-04-20,35.81
08a0c829-6744-45af-9404-35faefa0620b,411b243c-3e0c-4855-a93f-21aada4a2b75,2023-08-01,75.65
e62558e9-6ec8-4a0d-a9d1-be6bb62c9d7c,234632ce-902e-4a12-8137-b3601804205f,2024-04-06,32.0
bf0dfc99-c246-472e-b2f0-b3f043754b6f,6a12eed0-9747-4612-af06-1a4cf7dcb20d,2022-11-12,159.58
d096445b-8ddb-4a5d-9a09-6b27a6330a09,8d120c87-ebff-4d0a-81c9-fd57aa6faad7,2023-01-14,254.41
903ab448-c927-4fea-a240-3e6bf6d43968,7c078533-1119-4a82-b921-430fd650dd3b,2024-03-24,67.69
1f63a931-b6a8-412d-a5ad-ac5196add976,b14764bb-7704-4925-ae29-148b33572346,2023-08-20,149.74
549e612f-0f92-4c97-8186-f1cc12a7914d,c92ce7d5-c21b-4442-85c1-c1d641524310,2023-07-20,29.38
fc5ff386-29ea-4f05-bf50-b83d6ca8c806,7b73a838-9491-4edf-8436-a8f5bc97f1d5,2023-05-18,178.47
226cde4e-990d-4c78-a9cd-dab92ed108c2,3e6eb569-7f33-4858-bb0a-8695588fb24f,2023-04-27,104.24
d4b3e057-7eab-44a5-866c-6bd7a2464a15,8c4949dd-aed7-4a37-88cf-9be19b625c75,2024-03-03,252.49
0c0d009a-bbbb-4965-a6ee-cf26b01566a5,4b50ff3c-dbf6-404a-8e8e-7e34873fcdf7,2023-09-01,122.53
ba1c8461-da53-43ee-98f2-9dd162ed21cd,1d9e9080-36a4-46a4-8008-c2c84a1dc8de,2023-04-07,122.43
bd1c6ed7-c26a-47dd-a654-fc54bfc7517c,25a1c51c-ae55-4e01-b85f-38619ed2f50c,2023-11-22,122.09
b5f72175-8553-4798-8736-78901a2cf4bc,1db93307-cb90-4d02-80f9-18d8f13ea8f9,2024-02-10,120.2
fa6a97ba-a7a1-40e1-8e6d-3e2586dd0e3f,6181cf34-7ef4-48a0-8e35-0d61ff164c76,2022-10-05,50.68
f065e8aa-f615-4c4e-8421-470edfd47cd8,b214fed9-a5a2-4e16-9b84-c0f83fd14bf3,2022-06-09,288.04
9770d518-ac41-46c4-9d5e-42cde2dd1598,fa344b76-2d7f-490d-a008-5e718720a249,2023-12-24,139.51
b2222249-736f-4a7d-a9ba-8ab6ed3ba831,91c91a93-2fa2-437d-ba59-8fc3d616668c,2022-06-01,129.2
6b45bd92-dbca-41b7-9cf4-f4d2785c8e10,553b9bdf-eb00-43ae-8ca1-e66f58a09477,2023-12-11,132.86
2af74f77-941d-443e-8258-26f8ed275d12,cc8c06a9-ec6a-47a9-bb82-13bdb2aa9e90,2022-06-29,156.4
3b57efb9-42bc-4291-ae23-56d1a9647fe9,1449e493-a494-44ac-8091-6f977ef9f561,2022-07-09,23.73
86010683-5d2a-4351-bd8f-d1ff3b45656c,8b26aedf-3bb0-4201-96ca-12edfdc1a58b,2023-12-02,214.86
b615d27e-2e75-4d25-8632-53431da5977f,7ff7d39a-c947-4df7-a5a9-d7ad5503a1b3,2022-09-09,91.23
21c9c3a4-4f62-4c81-91f4-401f46e48ee8,cc4a125c-fe2f-45b1-8284-965c87237971,2023-03-11,129.42
cbaddd7d-8040-4e33-8a04-5a2494acc614,02890ffd-7b8b-42d8-af87-270c1983d6fa,2023-08-17,74.17
2533422a-ddd9-4d2b-853a-64d8a5e9723e,960d18b6-e7ca-40ba-b70b-bc3b82eca0bb,2023-08-25,85.98
ad26b387-d659-4421-999c-12a97382b0d1,83073767-b347-4bf4-b004-b1b20e5d5dbb,2024-02-19,48.3
b631d951-ce63-4b25-b66d-ac4047c95b7f,f2662c43-edff-4886-ab28-40ea4f310dc0,2024-01-01,211.49
a55621cb-f8c4-4c57-b1a7-37f65cd65f66,ee324201-cef4-44a0-9238-a24bf924d46c,2023-02-09,54.79
7a65adf2-4af5-41e0-a547-bef23e1296b7,e41dc3f5-02d2-4b2b-8d58-839d1f3e5d7b,2022-08-09,49.86
08ddff5d-8b7a-4687-b556-71aeb5195cb1,b192a39c-f995-48ec-8502-a4c663da8379,2022-10-24,240.43
d1de54ba-74e2-4831-8448-4f218d2f79d4,503c64f0-67b2-4b54-98c3-f73e1aca5560,2022-08-10,75.28
287397a8-964c-4a18-8e9e-c09c588a899b,053daf8f-f34c-4c3e-908d-b054bdc5780d,2024-03-26,205.47
da6fde2c-7c2a-4326-9422-906c478c5735,646fcc9f-77ee-4e0d-b102-f37577369a1f,2023-06-28,78.46
6ed67cac-eae0-40d7-80fd-686d78da2bf5,6431371c-7e93-4960-8108-0b05991bc51d,2022-09-01,221.43
8fd534f5-3d90-4fb0-a8ba-a2da8c748fa7,6b34a0ec-7fe9-481e-9681-da5ebeba51ee,2022-09-03,82.28
36552951-d437-4119-bb7d-df8765a09517,0c539794-6d5a-4044-b14d-fa533c4b232e,2022-09-25,94.76
32af3db1-d804-4c86-b050-0e4abaeb6ca4,8956e8ff-732f-4c9d-a9ab-086c787f8c2e,2022-06-19,117.38
f40bb8da-5610-4412-92b9-12772b259a77,f0ba3916-5aef-43ce-964a-988cd8af7e60,2024-03-11,123.89
27562b86-9804-48d6-98da-12b8bb7c44d7,c0404301-b2bc-4257-a0cd-cc4156152031,2022-05-25,125.09
37a6503e-a2ed-4245-8a93-ddfbb6c21f08,c6b80147-6187-45bc-a1dd-748fab51d008,2022-05-15,89.48
db17c1ad-f733-4ea2-bfdc-43c852c64ea3,f623ee73-14d5-437e-a1f0-3e68353a409d,2023-04-21,61.09
2d82718d-4509-49fa-853d-7d46713115cf,7fb830a7-f0e6-4820-b6ad-833edf88e17e,2023-09-05,105.71
451ba3ad-cb74-407a-9fb8-454058693972,9df5d340-44d9-4c9b-bbee-05989164cff0,2023-01-13,54.88
87507846-cfe3-4e27-8ce0-937f30e37caa,c51150e0-f690-41ff-a930-e8b2a17e57b6,2022-09-04,132.0
96e12d90-173a-477a-8490-90235be591a4,7d66be29-a06e-41f5-9961-db690c934786,2023-05-18,208.04
61283417-9df3-43bf-a411-cad820c770e9,842549bc-12a5-4209-bfb7-bcffaae51261,2023-03-28,102.64
adf2180f-0f37-4175-b04d-445dc63eb509,3f800447-a6d2-4b60-b85c-3d40a31392d3,2022-11-19,53.03
25141d1c-659b-4ac6-a970-55d934458d42,f1b3a1d3-b833-43da-8058-121dde130a9d,2022-12-20,103.33
6cb55df9-676b-4402-b8d3-45352e063f2e,6f275b9b-f284-4b48-963e-9576bd14a55a,2024-02-01,99.34
fc9005de-c468-4e4e-b954-1a242e8345ef,76271f20-eb10-45e1-a154-49429e56303f,2022-06-22,83.08
9c4d633c-9aac-4471-930b-68accffcfbf5,d395fbe7-5bfa-4f2c-98d9-47225a5e0205,2023-10-15,121.32
c7f213b1-7c15-4023-8294-8201c053c14c,7469663b-2eee-4167-8db4-3277afcf46ab,2024-04-02,86.55
68f8812d-48db-4266-bc76-cb58ed9123e0,78a0047f-4116-4685-9211-f9862626aecf,2022-12-06,200.17
06b891be-520d-47d3-9cb7-fc0a7b49d830,9ecf3faa-7cc9-4d06-835d-f6d485973b8f,2023-06-06,156.99
300dad1c-bac2-4bf7-a64a-f697c20171d6,411b243c-3e0c-4855-a93f-21aada4a2b75,2023-06-17,58.77
61a26626-c0cf-4a1b-a394-d6328f1178df,8b393b0a-2ffb-40cb-aeaf-393c36ecb99b,2023-06-23,164.62
fe0bf832-b186-4775-b269-21ea4fafb7ab,fd00388e-1d9d-41ff-b5fe-5ed9c3553f91,2023-09-07,107.49
acf70b24-c712-4bd7-9f2b-bec2def920bd,6d2c3b36-8390-43bc-b446-613776c916d8,2022-08-26,10.49
8551e85d-a082-4c89-8ac1-cb3ab7cb05dd,eb56a499-d636-4e3d-a838-fed675732a09,2023-06-09,104.5
5a9c274f-75da-4856-bcd3-8fc3021d7e4d,0e71abeb-ff16-4720-af95-6fe5cb2c2009,2023-01-14,149.93
ff78bcb2-5473-42d4-8ff1-5a6a3afa7529,71095d3f-e396-4ab3-9560-5cb8373dce4d,2024-03-11,122.61
2322b550-8965-49af-8621-0090541f3522,ff52a626-f49f-43f2-b67d-963313f71895,2022-09-14,12.45
43486179-fdb1-457f-ab80-8293a9dec63c,5e942479-4113-4805-8385-54c7347d0ed6,2023-10-08,56.47
446348b6-c191-41e9-8083-5eaba9daecfe,bc03a996-ecc6-46bf-b68e-b1b194d7254a,2023-07-23,124.54
3871d9d3-1f81-4d4d-b82c-f6d044ae8c29,4b92e6e2-e9b1-4cdd-a830-bc8ada6e7f81,2023-05-19,210.31
0764b150-5e71-4c3c-b4cc-01748aae033a,ec1b787d-c83b-47fd-888a-392e6130d727,2024-03-05,74.23
28a5ecc8-e961-420f-985f-8b1fe9cc96c8,23a1ba42-8bdd-4fff-ba2a-01f06950a6b6,2023-04-30,81.52
4519bb93-581f-42c1-a6eb-057d4fcd4b24,912911ad-6874-43f7-9d14-a9a9fb266e03,2023-12-29,111.78
dab376a7-a91b-465c-a6cc-d3d56496f9fb,7a30ca52-b5d0-445f-84c8-7b4d7dd63d94,2023-05-16,95.31
7a8e275b-ff44-47cf-b6f5-edf65cd7b0ac,d7369673-d5ed-4b35-9ef8-c5785f674636,2023-01-21,50.34
b690c32c-ce5b-439e-b2eb-b60b68c4b2ff,1d04f5a9-5c08-4dec-bc8f-e753111d2d28,2023-01-03,126.97
b00c46a6-1a88-4f84-8c3f-e8168759baeb,bb0b2295-06ac-4908-9b2a-d2a7d3d5575d,2023-01-17,124.94
e9fbf4d3-9496-454e-ba90-cc89cc741e59,2acdde80-d7a8-4ca9-a537-a016cd994779,2023-06-22,111.45
26bde7e6-5732-48c2-8387-307f4de731e2,3d6a8313-3889-4292-98fd-6dddc5fca680,2023-11-24,120.48
bfd2bf72-e6c2-43fc-a81f-9eae041b0a22,7531e144-61a4-4bbb-b3a8-7b30893e35e6,2022-08-24,138.54
a0e369ef-596c-4ac2-8778-884fbf4c4651,df746687-b6a7-4056-a68a-8feaa37001b0,2023-11-11,206.65
d834397a-b384-4374-8b0e-d632c0dbb71a,f11b7e81-cc79-4a1b-a357-949104edf6de,2023-02-27,130.89
6f3944d8-1127-4619-a807-c21203b02139,730dc655-4b97-4dc4-b625-1f401a04acd7,2022-05-23,108.63
cf53d360-a0d9-49db-9de2-a1ccf82b4059,89528b97-c215-4153-bee1-6ec8913f85ac,2022-08-06,114.46
7d73f5b6-f55a-40dc-887e-5696741f58bf,63b7c596-7a33-475d-9436-3d9c8c9a8af1,2023-06-20,133.22
7ce01772-0107-4768-9dfb-da4c4cf6c976,f679be42-b195-4b32-8cac-a7307706faa3,2023-03-15,92.95
dafa4d99-c6f5-4dee-84ba-26312cbcf69d,73aa38db-a77c-4cff-8de5-b2fe5164cc94,2023-04-29,56.74
07c8067b-949e-4f9b-b615-af33d5cbd5d0,404e8e7a-b26f-47e1-b972-39670d146fba,2022-06-19,133.64
0bdab16a-77e2-4a0c-8b84-200fbac16530,1b5ab01f-ec54-4b57-97b5-649e4b4c7628,2022-07-23,206.16
893f9f39-6ea1-41c5-bb1b-3695116ab99d,d2a8a40a-8c4e-461d-aa87-4c8d4da46c34,2024-01-04,47.65
ebd870c9-ab8d-4879-9175-742efae766b1,f719e050-56ce-44ed-816d-b970815bb892,2022-10-03,21.84
00997f96-46c6-4399-8b09-fe3786f5ea35,053daf8f-f34c-4c3e-908d-b054bdc5780d,2023-02-03,118.32
0f6bc998-2970-42c5-85f9-69432e590555,bd446553-5ef4-4c5c-b823-6ce9de453cd1,2022-05-28,158.54
a9593087-5908-46df-8b3c-eeb0fb76c8a0,a26826ea-f22d-4f02-9cda-3d38ad3c6783,2023-05-30,148.64
d6911283-ec5d-4f44-8d8a-c53d1745e8fe,ec1389f5-8edc-471a-a1ee-21c79b5e637f,2024-02-15,92.45
085555ba-dc91-4b88-b991-64edcbbc208a,500e00fa-e0a2-4b34-be21-129c3fc8dce1,2022-07-21,118.92
993c9dac-a885-46a0-a738-d53637b09e5c,83ea8ade-69dd-4c0f-a450-7b24fc04ebda,2023-03-19,161.84
0f15b47d-33b3-4cc7-bc19-b0ed3dc822bd,a8658169-6461-4f77-a6a8-b17be47005dd,2023-05-23,23.97
54080c2b-5f85-4054-9248-1236a2b36fb0,d9aee20e-f81b-4b6e-b4ac-fbf7b9056c12,2022-07-27,41.7
36cf5b88-8465-447b-aae3-b642baf6c148,6c32309b-ebc1-4c39-8369-4849b06565e5,2022-06-15,76.21
005b00f0-4197-41e8-80bb-6a17efda7fea,ca1b8f97-997b-4e00-afe3-7f574de153f8,2024-03-18,207.56
fdcf4368-d21d-4872-8317-a34300cd38e8,6905668e-1e41-409f-a6cc-29f9cdba9965,2022-12-30,46.11
c2b7102a-631e-4c52-8ce5-419a0c2eb9ed,1db93307-cb90-4d02-80f9-18d8f13ea8f9,2023-09-24,42.25
efbb066b-b4ad-402c-baf4-ae666e5446ea,759f4b7b-7d51-4b45-a7bc-dd5f5cd5dd8c,2022-12-28,108.77
25a08ac1-09bb-4b43-a7d6-61629a3a4a45,ce29a370-669d-4dbb-84e9-93f4bfcaf9bd,2023-01-05,108.58
034735ab-5e29-48df-9397-5a2017f1306e,2cfa1a55-8c93-4b61-a499-38071f30bd46,2022-06-07,245.82
4f7cfc11-5912-4563-a93c-f2ce903c8320,a211299b-f723-4830-8673-265350f40078,2023-07-24,100.13
9a8d2837-df9b-4e76-aad4-1be949d02108,714413bc-490d-4823-82ac-f85a3b3e0f01,2023-09-13,106.37
200cfaaa-cb7f-494f-a537-e59812de7c03,c039d1e8-494a-406d-9e0e-898c5ff1fca5,2024-03-04,154.43
4fc80b4b-b61b-485c-8f06-3ae93989b2da,604269e5-a075-457b-8779-d83113912d5f,2023-06-14,88.51
930a4347-70af-4cb0-83a6-474c4d166811,d4660fef-8f76-4130-aa53-cf76c920f299,2023-10-12,192.62
9aaaf9ad-f41a-439b-9c52-a997e64f686c,01568690-6ad4-4987-a3c7-50af828e4414,2023-08-19,36.03
51fb999d-ca06-4ccc-85c5-f96b2c96b4db,cb666e82-a0b6-42cb-8436-55aef5b536c0,2023-12-17,108.52
1236141d-cbed-4386-9f7a-6491e0dcb31f,bf713739-bf8b-4d00-8401-1a2579eeb84f,2023-11-24,110.89
9637b52e-2a16-404e-9a72-68fe55996625,8257cd70-42dc-45aa-97d1-3a7b293e0943,2024-02-18,157.09
26bbddb5-b8da-4373-865d-ebef8e474914,6a75d889-1155-4f3c-a2d8-cf3b8e1fc860,2023-03-06,124.03
a6e4b9c2-cb73-4540-b2b5-87a80722a97b,506d62f0-b417-4980-8a66-2803a68b31fd,2023-02-27,30.09
8b9fb2b5-08f2-4b9f-a64f-11ed8081b786,6d6f8c83-05e7-4ca1-9974-0f33ed00aea4,2023-09-13,294.0
8e79fd4d-c366-4caa-9ee4-63ac6b98bee9,04b5d5ae-0e58-4311-9484-eb63a4200fb1,2022-05-06,126.21
6d4bac52-f290-418b-8b54-74b6e14605ee,7901dcbe-bf75-4465-b05b-de0b29ee4825,2023-09-11,43.6
05169331-e977-4b81-a966-28359eec1276,6975a757-cbf1-42e3-b7ee-9acf689f2da6,2024-03-06,60.43
d0bf48ab-2230-4da6-8dc6-444db9892732,823d68c1-0933-4862-a9b7-0fbb1de7c493,2023-02-21,97.67
baadb9f9-d794-43a2-845d-2a494520442f,653d1b39-c012-4711-9348-ca6b7c3a6bcf,2022-06-11,47.53
f4ffb5b7-c0d9-4512-b3ba-5d37d45b8429,ac26163a-3489-4363-b786-3b1f0fd524ce,2022-12-12,194.32
8e1689b6-0ead-4972-b54b-d216871ddeca,575933d8-6625-4e6d-aa9b-77f45b939a95,2022-12-31,169.07
1757e0b9-5cbc-4fc9-a8f3-b95d93dc3984,786da1f3-ada1-42f9-9dd7-ebe230647f33,2023-07-02,119.03
6417aa4f-79d1-41f0-8218-a376d4e8c14e,035df7ef-39a3-4f44-9a83-d4cd2fc2d545,2022-12-01,84.69
7821990e-fa46-41e1-806c-d68275a5fce8,98e8b9d1-b59d-4bb7-9328-f2b96642325f,2023-12-27,133.98
c47644e1-6629-401a-b2e7-1f51a96d721d,745bf84a-3ea9-41c4-977d-fa58050cbb40,2022-10-26,149.17
879454c9-2375-439a-b1d7-a57cea53eb3b,56f37ee6-ea38-4e02-93e1-2d8884698aba,2022-05-06,228.95
9e15ed3c-ac96-4d97-b971-5347aee5bc30,b18708da-41f6-45a3-b7c3-49baa006ccdd,2023-10-07,91.9
6b68d1a3-d1d3-48c3-9f2e-a2a47f6e254c,52d1912d-78b3-4dad-b2ae-cd9ba6a133d1,2023-08-12,161.65
18ba8746-077a-4431-ba73-bb42c1fe7b2d,7f6e2d9e-a490-43d1-8570-b51cf7c463d2,2023-07-11,126.56
70f2cac9-d1cc-4fa6-a93f-bfa20c053845,84f660bc-d30b-4aad-9240-a4429ee6c044,2023-06-03,96.45
b7bccb8f-560f-4102-ac46-6b1a71882abc,70286124-aa88-4442-aa56-850d94ebc9a3,2023-01-28,42.01
dd41eef3-7fe1-4e85-879c-40ca94a13fa6,9ae48bd9-e6dc-43e4-bbe7-6dae3e6aabb7,2022-07-27,196.11
31ba8fa1-e55b-435c-bf51-cfdff1b60272,603e66cb-68b5-4a1a-88e6-a36a1be25b1e,2022-07-28,216.51
e334518e-0d8e-4c77-a014-97521d5ffdf4,98024692-2708-4b7c-94e1-b893db6b814f,2023-01-13,185.81
1d25c545-a453-4eaf-822e-428e129bbb59,bc8cbc4c-3ab4-49a1-929e-134862288421,2022-09-08,113.93
b01901e6-ce63-4aeb-821f-8dc645e2d8e9,a0e88a57-cc3f-4afa-8c2b-246d5344ddae,2023-10-06,36.67
5e7d04b9-d4e9-4edd-a395-523f0a6fcfcb,64cfcdd1-e947-42c5-8dfa-7a2d053e7fbe,2022-12-23,106.47
39d0707c-6e16-48f5-948d-0a25e19a4476,24480b7d-a9ef-4382-813f-5ce99f1c753f,2023-03-26,86.27
a8b40b25-0472-4463-89ef-a58405ea2125,6a99bd66-1cc9-49e4-9321-f4ab0d63e33a,2024-01-28,24.75
09c990d4-410a-4132-8192-d6f2edba0d52,3d562f11-1bb4-483d-9a4b-ca08881d3442,2024-04-20,17.59
90169ddb-853b-4a2c-b3af-ee6746605a77,e0871143-b1e5-4d16-8d04-1d01d4b49961,2023-04-27,83.9
b4e74b3c-f2dc-42c1-9b0d-5690596d8faf,f3be0277-631b-4780-adea-b2da84d7979c,2023-03-23,132.53
933906c6-7d68-4c08-95b4-02d2fc18e296,bde62438-d201-473c-b013-e39a585ca546,2022-05-04,31.7
594af2b6-0f71-4e4f-9660-b7a39dce50df,459f0960-e928-4a84-873b-03537bf40751,2022-12-30,54.62
9489971f-43d6-4caf-83fe-42ff8860932f,4ad9c484-572a-4d44-a35e-0ec82ae6d70c,2022-11-16,97.67
9eb4a901-4f34-4892-bd54-96931745188f,196a7b16-8957-4627-833b-96f2aca4671f,2022-04-26,72.57
f9773425-f324-40d7-bd05-df29b7ac7bc6,14a3a15b-8570-4397-8d5d-842555b176a3,2022-09-30,134.58
10d30a74-4aab-4569-ab05-9d966cee09e7,912911ad-6874-43f7-9d14-a9a9fb266e03,2022-09-10,105.96
cb1034d2-af89-4e91-880e-a6527bcfd7e7,13361043-4c27-4d1c-ae4e-0450ecc38f21,2023-03-19,178.07
b92cc9c1-ce16-4287-8936-804647de0e1a,72f4408d-d9e5-4c56-ba7e-e249eb1b7fcb,2023-12-15,204.18
6f7e22c9-b0f0-4cc4-a936-86bfaa428d1c,62176127-e70f-4206-be5e-6fce6a6fded7,2022-08-01,226.51
4ce4a743-28db-4134-a25d-0256cb3a0cfa,97160834-94b1-44b5-8980-b770aed7f566,2023-01-28,31.44
08a2158f-7618-4957-9906-f11456937712,45b3f0e0-d952-4517-8641-f4d9d2a09cd3,2022-06-05,48.69
930be587-b9da-4d0a-a768-96266976eee4,a4dcbd40-259c-4c2b-943a-53f3d6442df9,2023-09-17,61.08
359a3be8-1ca1-45ba-b61d-9f4e0c48a6a8,8cf820cf-48bc-4548-b75b-5ff04790a86a,2022-08-07,95.51
1f1a8a03-5138-462e-80ed-7f13a3e9b934,dd50ee5e-3dca-4384-8e15-088826bcb166,2023-08-26,23.31
92353a19-748d-4966-9137-8174322e811b,e584de11-adf4-4b8d-be35-dde3da94a454,2023-09-14,112.3
226275fc-51d6-40e5-9f26-e4f7df72c4b0,fbccdead-4ecf-4d1d-9023-db239a98a254,2023-08-26,187.44
6c61526a-d7d5-415d-9a55-ee4faf63e3d2,5136fa08-910a-402b-8c06-a4072a93d0db,2022-06-28,99.57
be74b34c-70a1-48f2-9dc6-5103bfcc5ba0,2ebe2c6a-dc45-4a2f-9ff5-72f13d9377b4,2023-12-23,32.65
adf7ed2f-f2ce-41ec-8d28-581d2eafad9d,5b9c6b06-b61d-4cf3-ad26-c4e842cd2121,2024-02-16,165.16
47a0613e-2bbd-4452-a383-849f56647c52,0fbfefaf-aa96-4347-b74a-9161a9fd10f1,2023-02-09,106.04
f905974c-8afe-444d-9db0-dfdc381b6749,0ae75e79-b7bd-46f3-9ff7-e48f42d121e3,2023-01-25,148.91
952ef8eb-dda8-43d4-a395-2b82768831b4,22e7f884-62e4-4dfa-8162-59c330df234d,2023-03-16,243.4
4f43d008-f520-407f-9cb8-b40bdb831be7,4b50ff3c-dbf6-404a-8e8e-7e34873fcdf7,2022-11-09,136.25
b91b4e6b-55a2-4413-8a8c-aaaa21fbe743,abcae67a-186d-4c90-bdb4-6bd69d2d7aec,2023-07-11,37.65
9d230a79-1200-478a-81c7-f5faaa70e788,dfe5de67-f45f-4ee5-b74f-69a42963e709,2022-05-13,105.4
fccb8b83-bd1e-49df-b07b-a1a3a5a88850,6b7ed8e4-e1f6-4e7c-add4-91ebedb47f2b,2023-05-30,31.65
e2e0ebaa-5381-4dc5-b197-cc987792e94d,f15e80f7-c11c-4bde-8b9f-8e424f172694,2022-07-14,37.59
ca1b96cd-e618-40bc-811a-4e8ebe8424fd,fd5ebd25-23c7-4feb-b364-83ff2604fd60,2024-04-16,88.15
cab8ab37-86dc-41c4-a1cc-016b8e79e002,72308fb7-4029-40fa-baec-893e6582eb7a,2022-07-21,32.43
9e3710c7-256d-4d0e-bf69-d63b857fd3f3,4c999ec1-f119-45c9-866c-6ca3933beb75,2023-10-03,110.23
cd060c1f-7663-4493-9d73-9f07faa0b821,a2ecdd07-33fe-477a-b2ba-46557ca1c5fb,2022-08-19,130.55
3bcd4639-b94a-451c-835e-03009b893f45,8b311b0a-a372-4e85-87ce-9de8e618520b,2023-08-21,94.34
b4d70f91-d96a-4897-a9b5-647afd951e0d,1dd080c1-ab0a-4c3b-8c78-56b3e5de6249,2023-01-30,149.5
4a4b1b59-b622-4d14-a451-4fb023dda9a9,006ccf31-468f-439a-87cb-448b0b250e3f,2022-10-01,87.48
